# hist_val	vel_center	shear_center
2.125809325122501175e-07 4.675141844168092940e-05 8.978741241968792031e-02
1.716871598013728836e-07 4.675141844168092940e-05 1.122127464646390793e-01
1.500933577046136653e-07 4.675141844168092940e-05 1.402390394132390916e-01
1.042880475799401116e-07 4.675141844168092940e-05 1.752651886276178905e-01
6.105869403789584982e-08 4.675141844168092940e-05 2.190394805412121115e-01
2.034440525463046545e-08 4.675141844168092940e-05 2.737468541896386776e-01
2.377944646747565116e-09 4.675141844168092940e-05 3.421179597101169367e-01
0.000000000000000000e+00 4.675141844168092940e-05 4.275654553280463510e-01
0.000000000000000000e+00 4.675141844168092940e-05 5.343543459243703664e-01
0.000000000000000000e+00 4.675141844168092940e-05 6.678148654202835655e-01
0.000000000000000000e+00 5.484538774631558616e-05 1.117926801369632724e-04
0.000000000000000000e+00 5.484538774631558616e-05 1.397140571795882510e-04
0.000000000000000000e+00 5.484538774631558616e-05 1.746090866563554530e-04
2.351099315234250753e-10 5.484538774631558616e-05 2.182195103229805076e-04
9.401541246900624316e-10 5.484538774631558616e-05 2.727220879364708039e-04
0.000000000000000000e+00 5.484538774631558616e-05 3.408372474960846919e-04
2.351099315234250753e-10 5.484538774631558616e-05 4.259648720046778597e-04
4.702055828031959095e-10 5.484538774631558616e-05 5.323540003768097682e-04
9.406111306509146175e-10 5.484538774631558616e-05 6.653149129022080041e-04
7.056153994433600474e-10 5.484538774631558616e-05 8.314841872452567988e-04
1.175463990032987738e-09 5.484538774631558616e-05 1.039155954919240626e-03
1.410716737870743032e-09 5.484538774631558616e-05 1.298695892487976636e-03
1.645912281467154514e-09 5.484538774631558616e-05 1.623058611347917091e-03
1.410773831089784380e-09 5.484538774631558616e-05 2.028434270954636732e-03
2.351527694788302369e-09 5.484538774631558616e-05 2.535056690384226725e-03
2.821604810909761341e-09 5.484538774631558616e-05 3.168213294107543893e-03
3.997068755839938703e-09 5.484538774631558616e-05 3.959507302157582939e-03
2.586095004808441900e-09 5.484538774631558616e-05 4.948435165333612412e-03
5.642009998085839584e-09 5.484538774631558616e-05 6.184357981147564805e-03
6.112829641774508715e-09 5.484538774631558616e-05 7.728965291274075139e-03
8.463272083147899139e-09 5.484538774631558616e-05 9.659354237872657539e-03
8.933691873075355616e-09 5.484538774631558616e-05 1.207187777101895176e-02
1.245975533858967310e-08 5.484538774631558616e-05 1.508695398570625290e-02
1.551721261899841053e-08 5.484538774631558616e-05 1.885507664045917367e-02
1.927870022996880373e-08 5.484538774631558616e-05 2.356432686507902927e-02
2.092511233037219753e-08 5.484538774631558616e-05 2.944976099501883313e-02
2.421515199121926365e-08 5.484538774631558616e-05 3.680514311439994635e-02
3.573632399028747741e-08 5.484538774631558616e-05 4.599760792288207223e-02
3.644324607365856394e-08 5.484538774631558616e-05 5.748598580504876709e-02
3.761583960981695895e-08 5.484538774631558616e-05 7.184370477522883380e-02
3.832400406397762360e-08 5.484538774631558616e-05 8.978741241968792031e-02
3.174146149045875553e-08 5.484538774631558616e-05 1.122127464646390793e-01
1.928311288423856240e-08 5.484538774631558616e-05 1.402390394132390916e-01
1.082108277983273581e-08 5.484538774631558616e-05 1.752651886276178905e-01
3.770584136586485613e-09 5.484538774631558616e-05 2.190394805412121115e-01
0.000000000000000000e+00 5.484538774631558616e-05 2.737468541896386776e-01
0.000000000000000000e+00 5.484538774631558616e-05 3.421179597101169367e-01
0.000000000000000000e+00 5.484538774631558616e-05 4.275654553280463510e-01
0.000000000000000000e+00 5.484538774631558616e-05 5.343543459243703664e-01
0.000000000000000000e+00 5.484538774631558616e-05 6.678148654202835655e-01
